CPB;titulo;ano;chamada;categoria;bilheteria_nominal_r;bilheteria_deflac_r2024;outras_janelas_deflac_r2024;outras_janelas_nominal_r;receita_total_deflac_r2024;roi_dom_fsa_deflac;roi_dom_total_deflac;roi_internacional_0_100;total_paises_alcancados;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;critica_indice_1_5;critica_n_fontes;cita_n_papers;cita_soma_cit;prestigio_festiv;CNPJ_produtora;genero_diretor;diversidade_regional;protagonista_diverso;UF_requerente;tem_diretor_prestigio;IMDB_GENRES;IMDB_RUNTIME;PRESTIGIO_FESTIVAIS;N_DIRETORES;tipo_investimento;valor_nominal_r;valor_deflac_r2024;ano_referencia_deflacao;roi_sobre_este_inv_deflac
B1500437700000;MEU PASSADO ME CONDENA 2;2014;;Renúncia — Art.3/3-A/39;36626096.43;53578130.76;358583.54;205000;53578130.76;0.0;10.1257;0.0;0;0.0;0;0;0;3.7;1;;;;04.551.480/0001-30;;;;;;;;;;RENUNCIA_ART3;2750000.0;4810267.0;2014;11.1383
B1500437700000;MEU PASSADO ME CONDENA 2;2014;;Renúncia — Art.3/3-A/39;36626096.43;53578130.76;358583.54;205000;53578130.76;0.0;10.1257;0.0;0;0.0;0;0;0;3.7;1;;;;04.551.480/0001-30;;;;;;;;;;RENUNCIA_OUTROS;275000.0;481026.7;2014;111.3829
B1402280700000;MEUS DIAS DE ROCK;2014;;Renúncia — Outros Mecanismos;0.0;0.0;489772.64;280000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.088;2;0.0;;;07.125.823/0001-92;;;;;;;;;;RENUNCIA_OUTROS;1798000.0;3145040.02;2014;0.0
B1402769800000;MISSÃO EXTREMA COM KARINA OLIANI;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;1.0;0.0;;07.477.471/0001-34;;;;;;;;;;RENUNCIA_ART3;2158311.65;3775292.84;2014;0.0
B1500070300000;MMA EM FAMÍLIA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.656;1;;;;10.358.078/0001-36;;;;;;;;;;RENUNCIA_ART3;294000.0;514261.27;2014;0.0
B1402453900000;MOTEL;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.295;2;2.0;0.0;;07.533.507/0001-50;;;;;;;;;;RENUNCIA_ART3;3844076.39;6724012.29;2014;0.0
B1402825200000;MULHERES NO PODER;2014;;Renúncia — Outros Mecanismos;108967.26;155501.36;594723.92;340000;155501.36;0.0;0.114;0.0;0;0.0;0;0;0;4.3;1;;;;04.486.752/0001-65;;;;;;;;;;RENUNCIA_OUTROS;779688.0;1363820.89;2014;0.114
B1402254000000;MY NAME IS NOW, ELZA SOARES;2014;;Renúncia — Outros Mecanismos;42653.44;56379.68;218648.5;125000;56379.68;0.0;0.0357;0.0;0;0.0;0;0;0;0.0;0;0.0;;;10.957.732/0001-28;;;;;;;;;;RENUNCIA_OUTROS;901808.0;1577431.73;2014;0.0357
B1402633500000;MÁRIO LAGO HOMEM DO SÉCULO XX;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;209902.56;120000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;05.426.800/0001-92;;;;;;;;;;RENUNCIA_ART3;134999.99;236140.36;2014;0.0
B1500101700000;MÚSICA.DOC - 2ª TEMPORADA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.05;2;5.0;1.0;;10.645.895/0001-75;;;;;;;;;;RENUNCIA_ART3;1075001.4;1880379.55;2014;0.0
B1402380600000;NA QUEBRADA;2014;;Renúncia — Art.3/3-A/39;3150282.36;5095124.72;358583.54;205000;5095124.72;0.0;3.0662;0.0;0;0.0;0;0;0;0.0;0;;;;06.945.371/0001-22;;;;;;;;;;RENUNCIA_ART3;550000.0;962053.4;2014;5.2961
B1402380600000;NA QUEBRADA;2014;;Renúncia — Art.3/3-A/39;3150282.36;5095124.72;358583.54;205000;5095124.72;0.0;3.0662;0.0;0;0.0;0;0;0;0.0;0;;;;06.945.371/0001-22;;;;;;;;;;RENUNCIA_OUTROS;400000.0;699675.2;2014;7.2821
B1402438200000;NASCIDOS PARA LUTAR - GLOVER TEIXEIRA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;05.638.479/0001-00;;;;;;;;;;RENUNCIA_ART3;510404.12;892792.76;2014;0.0
B1402512500000;NASCIDOS PARA LUTAR - LYOTO MACHIDA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;05.638.479/0001-00;;;;;;;;;;RENUNCIA_ART3;488696.34;854821.77;2014;0.0
B1500257400000;NERVOS DE AÇO;2014;;Renúncia — Outros Mecanismos;1790.7;2524.76;489772.64;280000;2524.76;0.0;0.0026;0.0;0;0.0;0;0;0;4.259;2;;;;31.447.584/0001-71;;;;;;;;;;RENUNCIA_OUTROS;555000.0;970799.34;2014;0.0026
B1402186500000;NÃO TÁ FÁCIL PARA NINGUÉM;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;12.375.637/0001-41;;;;;;;;;;RENUNCIA_ART3;650000.0;1136972.2;2014;0.0
B1402260600000;O CANDIDATO HONESTO;2014;;Renúncia — Art.3/3-A/39;27935387.94;45223461.36;358583.54;205000;45223461.36;0.0;5.554;0.0;0;0.0;0;0;0;3.1;1;;;;03.987.306/0002-52;;;;;;;;;;RENUNCIA_ART3;3000000.0;5247564.0;2014;8.618
B1402260600000;O CANDIDATO HONESTO;2014;;Renúncia — Art.3/3-A/39;27935387.94;45223461.36;358583.54;205000;45223461.36;0.0;5.554;0.0;0;0.0;0;0;0;3.1;1;;;;03.987.306/0002-52;;;;;;;;;;RENUNCIA_OUTROS;1655000.0;2894906.14;2014;15.6217
B1402192100000;O CASAMENTO DE GORETE;2014;;Renúncia — Art.3/3-A/39;1146641.81;1854943.16;218648.5;125000;1854943.16;0.0;0.7007;0.0;0;0.0;0;0;0;2.3;1;;;;05.776.048/0001-00;;;;;;;;;;RENUNCIA_ART3;463356.73;810498.03;2014;2.2886
B1402192100000;O CASAMENTO DE GORETE;2014;;Renúncia — Art.3/3-A/39;1146641.81;1854943.16;218648.5;125000;1854943.16;0.0;0.7007;0.0;0;0.0;0;0;0;2.3;1;;;;05.776.048/0001-00;;;;;;;;;;RENUNCIA_OUTROS;1050000.0;1836647.4;2014;1.01
B1402189800000;O CINEMA ANIMADO;2014;;Renúncia — Outros Mecanismos;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.268;2;0.0;;;02.231.569/0001-93;;;;;;;;;;RENUNCIA_OUTROS;499931.1;874473.48;2014;0.0
B1500143900000;O DIÁRIO DE MIKA;2014;;Renúncia — Outros Mecanismos;0.0;0.0;638453.62;365000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.271;1;0.0;;;11.899.615/0001-18;;;;;;;;;;RENUNCIA_OUTROS;1220000.0;2134009.36;2014;0.0
B1402235800000;O GIGANTESCO IMÃ;2014;;Renúncia — Outros Mecanismos;5301.6;7474.88;209902.56;120000;7474.88;0.0;0.1378;0.0;0;0.0;0;0;0;0.0;0;;;;07.947.109/0001-80;;;;;;;;;;RENUNCIA_OUTROS;31000.0;54224.83;2014;0.1378
B1500036000000;O HOMEM DA SUA VIDA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.2;1;20.0;4.0;Oscar;01.378.559/0001-12;;;;;;;;;;RENUNCIA_ART3;6892922.69;12057017.65;2014;0.0
B1402250100000;O REI DE UMA NOTA SÓ E A BORBOLETA AZUL;2014;;Renúncia — Outros Mecanismos;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.9;1;0.0;;;01.137.954/0001-03;;;;;;;;;;RENUNCIA_OUTROS;113000.0;197658.24;2014;0.0
B1500272800000;O RIO POR ELES - O RIO DE JANEIRO QUE OS BRASILEIROS NUNCA VIRAM NA TELA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.252;2;2.0;0.0;;03.279.751/0001-87;;;;;;;;;;RENUNCIA_ART3;1861576.26;3256246.86;2014;0.0
B1402845900000;O SAMURAI BRASILEIRO - A HISTÓRIA DE CHIAKI ISHII;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;244886.32;140000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.185;2;0.0;;;10.459.299/0001-09;;;;;;;;;;RENUNCIA_ART3;230000.0;402313.24;2014;0.0
B1402245600000;O SEGREDO DOS DIAMANTES;2014;;Renúncia — Outros Mecanismos;106388.85;164328.08;358583.54;205000;164328.08;0.0;0.0268;0.0;0;0.0;0;0;0;4.068;2;;;;22.331.409/0001-23;;;;;;;;;;RENUNCIA_OUTROS;3502900.0;6127230.65;2014;0.0268
B1500492300000;O SHOW DA LUNA! SEGUNDA TEMPORADA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;244886.32;140000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;01.161.933/0001-23;;;;;;;;;;RENUNCIA_ART3;1808652.0;3163672.37;2014;0.0
B1500492300000;O SHOW DA LUNA! SEGUNDA TEMPORADA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;244886.32;140000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;01.161.933/0001-23;;;;;;;;;;RENUNCIA_OUTROS;100000.0;174918.8;2014;0.0
B1600500300000;O SILÊNCIO DO CÉU;2014;;Renúncia — Outros Mecanismos;155985.0;219793.28;594723.92;340000;219793.28;0.0;0.2052;0.0;0;0.0;0;0;0;4.1;1;;;;05.387.293/0001-25;;;;;;;;;;RENUNCIA_OUTROS;612209.19;1070868.97;2014;0.2052
B1402503800000;O VERÃO DA LATA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.1;1;0.0;;;10.305.776/0001-73;;;;;;;;;;RENUNCIA_ART3;230000.0;402313.24;2014;0.0
B1402503800000;O VERÃO DA LATA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.1;1;0.0;;;10.305.776/0001-73;;;;;;;;;;RENUNCIA_OUTROS;4000.0;6996.75;2014;0.0
B1500897000000;O ÚLTIMO VIRGEM;2014;;Renúncia — Art.3/3-A/39;1808119.8;2549311.8;209902.56;120000;2549311.8;0.0;2.429;0.0;0;0.0;0;0;0;2.6;1;0.0;;;13.538.544/0001-53;;;;;;;;;;RENUNCIA_ART3;200000.0;349837.6;2014;7.2871
B1500897000000;O ÚLTIMO VIRGEM;2014;;Renúncia — Art.3/3-A/39;1808119.8;2549311.8;209902.56;120000;2549311.8;0.0;2.429;0.0;0;0.0;0;0;0;2.6;1;0.0;;;13.538.544/0001-53;;;;;;;;;;RENUNCIA_OUTROS;400000.0;699675.2;2014;3.6436
B1500018100000;ONÇA PINTADA, MAIS PERTO DO QUE SE PODE IMAGINAR;2014;;Renúncia — Outros Mecanismos;0.0;0.0;244886.32;140000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.0;1;;;;13.066.775/0001-01;;;;;;;;;;RENUNCIA_OUTROS;1199995.98;2099018.57;2014;0.0
B1402271000000;OS CARAS DE PAU;2014;;Renúncia — Art.3/3-A/39;25109044.92;37988890.8;358583.54;205000;37988890.8;0.0;6.805;0.0;0;0.0;0;0;0;2.4;1;7.0;0.0;;09.558.964/0001-24;;;;;;;;;;RENUNCIA_ART3;3000000.0;5247564.0;2014;7.2393
B1402271000000;OS CARAS DE PAU;2014;;Renúncia — Art.3/3-A/39;25109044.92;37988890.8;358583.54;205000;37988890.8;0.0;6.805;0.0;0;0.0;0;0;0;2.4;1;7.0;0.0;;09.558.964/0001-24;;;;;;;;;;RENUNCIA_OUTROS;191500.0;334969.5;2014;113.41
B1600591900000;OS ENIGMAS DOS DESAPARECIDOS;2014;;Renúncia — Outros Mecanismos;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.771;1;;;;10.922.699/0001-09;;;;;;;;;;RENUNCIA_OUTROS;17900.0;31310.47;2014;0.0
B1402408400000;OURO, SUOR E LÁGRIMAS;2014;;Renúncia — Outros Mecanismos;23089.41;33776.12;209902.56;120000;33776.12;0.0;0.0386;0.0;0;0.0;0;0;0;3.962;2;;;;32.267.676/0001-32;;;;;;;;;;RENUNCIA_OUTROS;500000.0;874594.0;2014;0.0386
B1500339400000;PEQUENO DICIONÁRIO AMOROSO 2;2014;;Renúncia — Art.3/3-A/39;226164.78;330842.96;358583.54;205000;330842.96;0.0;0.0454;0.0;0;0.0;0;0;0;0.0;0;;;Sundance;40.447.906/0001-73;;;;;;;;;;RENUNCIA_ART3;2320000.0;4058116.16;2014;0.0815
B1500339400000;PEQUENO DICIONÁRIO AMOROSO 2;2014;;Renúncia — Art.3/3-A/39;226164.78;330842.96;358583.54;205000;330842.96;0.0;0.0454;0.0;0;0.0;0;0;0;0.0;0;;;Sundance;40.447.906/0001-73;;;;;;;;;;RENUNCIA_OUTROS;1850000.0;3235997.8;2014;0.1022
B1600137900000;PLANO DE NEGÓCIOS;2014;;Renúncia — Outros Mecanismos;0.0;0.0;244886.32;140000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.13;2;1.0;0.0;;11.562.441/0001-01;;;;;;;;;;RENUNCIA_OUTROS;400000.0;699675.2;2014;0.0
B1402297300000;PLÍNIO MARCOS NAS QUEBRADAS DO MUNDARÉU;2014;;Renúncia — Outros Mecanismos;0.0;0.0;209902.56;120000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;02.758.386/0001-20;;;;;;;;;;RENUNCIA_OUTROS;599480.55;1048604.18;2014;0.0
B1500138300000;PONTE AÉREA;2014;;Renúncia — Art.3/3-A/39;473176.62;692181.84;358583.54;205000;692181.84;0.0;0.1701;0.0;0;0.0;0;0;0;3.9;1;;;;42.473.256/0001-66;;;;;;;;;;RENUNCIA_ART3;2326600.69;4069662.01;2014;0.1701
B1600730100000;POR TRÁS DO CÉU;2014;;Renúncia — Art.3/3-A/39;22065.0;29243.48;734658.96;420000;29243.48;0.0;0.0373;0.0;0;0.0;0;0;0;4.02;2;0.0;;;51.264.273/0001-84;;;;;;;;;;RENUNCIA_ART3;48000.0;83961.02;2014;0.3483
B1600730100000;POR TRÁS DO CÉU;2014;;Renúncia — Art.3/3-A/39;22065.0;29243.48;734658.96;420000;29243.48;0.0;0.0373;0.0;0;0.0;0;0;0;4.02;2;0.0;;;51.264.273/0001-84;;;;;;;;;;RENUNCIA_OUTROS;400000.0;699675.2;2014;0.0418
B1402301300000;POR UM PUNHADO DE DÓLARES - OS NOVOS EMIGRADOS;2014;;Renúncia — Outros Mecanismos;4547.7;6083.28;244886.32;140000;6083.28;0.0;0.0116;0.0;0;0.0;0;0;0;4.345;2;;;;31.553.936/0001-73;;;;;;;;;;RENUNCIA_OUTROS;300000.0;524756.4;2014;0.0116
B1402090700000;PROMESSAS DO FUTEBOL;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;03.360.320/0001-40;;;;;;;;;;RENUNCIA_ART3;989984.23;1731668.54;2014;0.0
B1500296100000;QUE TALENTO! SEGUNDA TEMPORADA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;67.414.508/0001-07;;;;;;;;;;RENUNCIA_ART3;3000000.0;5247564.0;2014;0.0
B1402719200000;REAL BELEZA;2014;;Renúncia — Art.3/3-A/39;152303.13;222795.16;349837.6;200000;222795.16;0.0;0.0607;0.0;0;0.0;0;0;0;0.0;0;;;;94.625.829/0001-23;;;;;;;;;;RENUNCIA_ART3;600000.0;1049512.8;2014;0.2123
B1402719200000;REAL BELEZA;2014;;Renúncia — Art.3/3-A/39;152303.13;222795.16;349837.6;200000;222795.16;0.0;0.0607;0.0;0;0.0;0;0;0;0.0;0;;;;94.625.829/0001-23;;;;;;;;;;RENUNCIA_OUTROS;1500000.0;2623782.0;2014;0.0849
B1402158000000;RESISTIR É PRECISO;2014;;Renúncia — Outros Mecanismos;0.0;0.0;244886.32;140000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;04.344.932/0001-02;;;;;;;;;;RENUNCIA_OUTROS;1140000.0;1994074.32;2014;0.0
B1402237600000;RONDON - O GRANDE CHEFE;2014;;Renúncia — Outros Mecanismos;0.0;0.0;209902.56;120000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.343;2;;;;06.058.551/0001-92;;;;;;;;;;RENUNCIA_OUTROS;2270000.0;3970656.76;2014;0.0
B1500166700000;SABOTAGE: O MAESTRO DO CANÃO;2014;;Renúncia — Outros Mecanismos;0.0;0.0;734658.96;420000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.734;2;;;;06.013.078/0001-27;;;;;;;;;;RENUNCIA_OUTROS;310000.0;542248.28;2014;0.0
B1500478900000;SE EU FOSSE VOCÊ: A SÉRIE - 2ª TEMPORADA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.895;2;;;;02.863.008/0001-07;;;;;;;;;;RENUNCIA_ART3;3000000.0;5247564.0;2014;0.0
B1500478900000;SE EU FOSSE VOCÊ: A SÉRIE - 2ª TEMPORADA;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.895;2;;;;02.863.008/0001-07;;;;;;;;;;RENUNCIA_OUTROS;1298172.32;2270747.44;2014;0.0
B1402173200000;SEM PENA;2014;;Renúncia — Outros Mecanismos;91580.34;147787.92;323599.78;185000;147787.92;0.0;0.1119;0.0;0;0.0;0;0;0;0.0;0;;;;00.205.194/0001-61;;;;;;;;;;RENUNCIA_OUTROS;755000.0;1320636.94;2014;0.1119
B1500037300000;SHOW DO KIBE;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.5;1;;;;08.371.400/0001-15;;;;;;;;;;RENUNCIA_ART3;1200000.05;2099025.69;2014;0.0
B1402278100000;SOS PÉ NA BUNDA;2014;;Renúncia — Outros Mecanismos;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;1.0;0.0;;06.967.225/0001-06;;;;;;;;;;RENUNCIA_OUTROS;700000.0;1224431.6;2014;0.0
B1500091200000;SUPERPAI;2014;;Renúncia — Art.3/3-A/39;6157832.85;9007926.2;358583.54;205000;9007926.2;0.0;1.7166;0.0;0;0.0;0;0;0;3.5;1;;;;11.545.487/0001-04;;;;;;;;;;RENUNCIA_ART3;3000000.0;5247564.0;2014;1.7166
B1402822600000;TRABALHO DURO;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;02.525.725/0001-29;;;;;;;;;;RENUNCIA_ART3;2071739.47;3623861.82;2014;0.0
B1402189700000;TRIUNFO;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;209902.56;120000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.062;2;0.0;;;01.379.004/0001-95;;;;;;;;;;RENUNCIA_OUTROS;314803.63;550650.73;2014;0.0
B1402215300000;TUDO POR AMOR AO CINEMA;2014;;Renúncia — Art.3/3-A/39;8140.41;11908.12;104951.28;60000;11908.12;0.0;0.0082;0.0;0;0.0;0;0;0;4.175;2;;;;01.605.800/0001-07;;;;;;;;;;RENUNCIA_ART3;32000.0;55974.02;2014;0.2127
B1402215300000;TUDO POR AMOR AO CINEMA;2014;;Renúncia — Art.3/3-A/39;8140.41;11908.12;104951.28;60000;11908.12;0.0;0.0082;0.0;0;0.0;0;0;0;4.175;2;;;;01.605.800/0001-07;;;;;;;;;;RENUNCIA_OUTROS;800000.0;1399350.4;2014;0.0085
B1500150200000;TUDO QUE APRENDEMOS JUNTOS;2014;;Renúncia — Art.3/3-A/39;652513.05;953365.28;358583.54;205000;953365.28;0.0;0.0805;4.5;0;22.5;0;0;0;3.612;2;;;;01.378.559/0001-12;;;;;;;;;;RENUNCIA_ART3;2768951.61;4843416.93;2014;0.1968
B1500150200000;TUDO QUE APRENDEMOS JUNTOS;2014;;Renúncia — Art.3/3-A/39;652513.05;953365.28;358583.54;205000;953365.28;0.0;0.0805;4.5;0;22.5;0;0;0;3.612;2;;;;01.378.559/0001-12;;;;;;;;;;RENUNCIA_OUTROS;3998335.0;6993839.6;2014;0.1363
B1500017300000;UM CONTRA TODOS;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.5;1;;;;94.100.302/0001-85;;;;;;;;;;RENUNCIA_ART3;500000.0;874594.0;2014;0.0
B1402193800000;UMA GÔNDOLA PARA NOVA VENEZA;2014;;Renúncia — Outros Mecanismos;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.5;1;;;;00.508.766/0001-81;;;;;;;;;;RENUNCIA_OUTROS;86480.2;151270.13;2014;0.0
B1402156100000;VERMELHO BRASIL - FILME;2014;;Renúncia — Art.3/3-A/39;6606.64;10695.44;244886.32;140000;10695.44;0.0;0.0014;0.0;0;0.0;0;0;0;0.0;0;;;;02.020.661/0001-04;;;;;;;;;;RENUNCIA_ART3;1500000.0;2623782.0;2014;0.0041
B1402156100000;VERMELHO BRASIL - FILME;2014;;Renúncia — Art.3/3-A/39;6606.64;10695.44;244886.32;140000;10695.44;0.0;0.0014;0.0;0;0.0;0;0;0;0.0;0;;;;02.020.661/0001-04;;;;;;;;;;RENUNCIA_OUTROS;2738461.54;4790084.06;2014;0.0022
B1402161300000;VERMELHO BRASIL - SÉRIE;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;139935.04;80000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;02.020.661/0001-04;;;;;;;;;;RENUNCIA_ART3;1500000.0;2623782.0;2014;0.0
B1402161300000;VERMELHO BRASIL - SÉRIE;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;139935.04;80000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;02.020.661/0001-04;;;;;;;;;;RENUNCIA_OUTROS;2738461.54;4790084.06;2014;0.0
B1402176800000;VÁRZEA F.C.;2014;;Renúncia — Art.3/3-A/39;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;10.502.952/0001-67;;;;;;;;;;RENUNCIA_ART3;1403017.0;2454140.5;2014;0.0
B1500198100000;ÁGUAS DO BRASIL;2014;;Renúncia — Outros Mecanismos;0.0;0.0;104951.28;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.343;2;;;;01.613.170/0001-04;;;;;;;;;;RENUNCIA_OUTROS;199282.52;348582.59;2014;0.0
B1600109500000;A CIDADE NÃO PARA;2015;;Renúncia — Art.3/3-A/39;0.0;0.0;94832.64;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;09.494.764/0001-55;;;;;;;;;;RENUNCIA_ART3;307000.0;485227.01;2015;0.0
B1600181500000;A CIDADE ONDE ENVELHEÇO;2015;;Renúncia — Outros Mecanismos;139800.92;185281.6;221276.16;140000;185281.6;0.0;0.2923;20.6;0;53.0;0;7;7;0.0;0;;;;07.525.577/0001-66;;;;;;;;;;RENUNCIA_OUTROS;401000.0;633798.14;2015;0.2923
B1600680500000;A DESTRUIÇÃO DE BERNARDET;2015;;Renúncia — Outros Mecanismos;20379.2;26937.4;442552.32;280000;26937.4;0.0;0.0341;0.0;0;0.0;0;0;0;0.0;0;0.0;;;67.619.171/0001-74;;;;;;;;;;RENUNCIA_OUTROS;500000.0;790272.0;2015;0.0341
B1500681300000;A ESTILISTA;2015;;Renúncia — Outros Mecanismos;0.0;0.0;94832.64;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;03.699.216/0001-85;;;;;;;;;;RENUNCIA_OUTROS;370000.0;584801.28;2015;0.0
B1500710900000;A LENDA DO GATO PRETO;2015;;Renúncia — Outros Mecanismos;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.793;2;0.0;;;05.966.506/0001-73;;;;;;;;;;RENUNCIA_OUTROS;527900.0;834369.18;2015;0.0
B1600296800000;A LOUCURA ENTRE NÓS;2015;;Renúncia — Outros Mecanismos;72983.4;102839.24;102735.36;65000;102839.24;0.0;0.0723;0.0;0;0.0;0;0;0;3.6;1;0.0;;;13.535.692/0001-14;;;;;;;;;;RENUNCIA_OUTROS;900000.0;1422489.6;2015;0.0723
B1700428000000;A MENINA ÍNDIGO;2015;;Renúncia — Outros Mecanismos;201840.0;267505.28;229178.88;145000;267505.28;0.0;0.0594;0.0;0;0.0;0;0;0;2.5;1;;;;01.946.155/0001-88;;;;;;;;;;RENUNCIA_OUTROS;2850526.6;4505382.71;2015;0.0594
B1600180400000;A SAGA DA ALMA DE UM POETA;2015;;Renúncia — Art.3/3-A/39;0.0;0.0;94832.64;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.095;2;;;;03.347.886/0001-32;;;;;;;;;;RENUNCIA_OUTROS;9359.68;14793.39;2015;0.0
B1500630200000;A VAGA - 2ª TEMPORADA;2015;;Renúncia — Art.3/3-A/39;0.0;0.0;94832.64;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;02.525.725/0001-29;;;;;;;;;;RENUNCIA_ART3;2859430.36;4519455.5;2015;0.0
B1600472600000;AGUÁPOLIS;2015;;Renúncia — Outros Mecanismos;0.0;0.0;94832.64;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;12.521.386/0001-66;;;;;;;;;;RENUNCIA_OUTROS;110550.36;174729.71;2015;0.0
B1600310800000;ANJOS DA ESTRADA;2015;;Renúncia — Art.3/3-A/39;0.0;0.0;221276.16;140000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.5;1;0.0;;;02.947.857/0001-49;;;;;;;;;;RENUNCIA_ART3;1668141.74;2636571.42;2015;0.0
B1600310800000;ANJOS DA ESTRADA;2015;;Renúncia — Art.3/3-A/39;0.0;0.0;221276.16;140000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.5;1;0.0;;;02.947.857/0001-49;;;;;;;;;;RENUNCIA_OUTROS;500000.0;790272.0;2015;0.0
B1600464000000;AO SOM DO CHAMAMÉ;2015;;Renúncia — Outros Mecanismos;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;12.772.107/0001-37;;;;;;;;;;RENUNCIA_OUTROS;180000.0;284497.92;2015;0.0
