diretor;diretor_norm;n_obras_fomento;ano_primeira_obra;ano_ultima_obra;n_obras_fsa;n_obras_renuncia;investimento_fsa_deflac;investimento_total_deflac;bilheteria_deflac;outras_janelas_deflac;receita_total_deflac;pct_receita_sintetica;roi_dom_fsa_deflac;roi_dom_total_deflac;roi_intl_medio;pontuacao_festivais_max;pontuacao_festivais_media;adm_eu_total;critica_media;categoria_principal;genero_diretor;diversidade_regional;cita_n_papers;cita_soma_citacoes;wikidata_id;prestigio_festiv;prestigio_filmes;fest_diretor_norm;fest_n_participacoes_total;fest_n_festivais_especial;fest_n_festivais_aa;fest_n_competicao_principal;fest_n_secao_paralela;fest_n_premios;fest_tem_curta_festival;fest_tem_longa_festival;fest_melhor_nivel;fest_primeiro_festival_ano;fest_ultimo_festival_ano;fest_festivais_lista;fest_n_festivais_distintos;fest_n_cannes;fest_n_berlim;fest_n_veneza;fest_n_oscar;fest_n_sundance;fest_n_rotterdam;fest_n_tiff;fest_n_locarno;fest_n_san_sebastian;fest_n_idfa;fest_n_annecy;fest_n_karlovy_vary
VITOR GUILHERME MULLER DE DAVID;VITOR GUILHERME MULLER DE DAVID;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RAFAEL NORTON IGNACHITI;RAFAEL NORTON IGNACHITI;6;2017.0;2017.0;0;0;0.0;0.0;0.0;202216.14;202216.14;100.0;;;0.0;0.0;0.0;0;;Renúncia — Art.3/3-A/39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAMILA MARTINS ANGELIM;CAMILA MARTINS ANGELIM;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CRISTIANO GOMES CARDOSO;CRISTIANO GOMES CARDOSO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DANIEL MENDONCA RIBEIRO FAVARETTO;DANIEL MENDONCA RIBEIRO FAVARETTO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;7.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIRELA MARIN MORGANTE;MIRELA MARIN MORGANTE;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RANULFO DOMINGOS BORGES;RANULFO DOMINGOS BORGES;6;2018.0;2019.0;2;1;797757.85;880640.86;0.0;83531.64;83531.64;100.0;0.1047;0.0949;0.0;0.0;0.0;0;3.775;FSA SAV/MINC / Arranjos Regionais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JOAO DANIEL ULHOA;JOAO DANIEL ULHOA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TATHIANA RODRIGUES SAQUETO;TATHIANA RODRIGUES SAQUETO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALLAN GABRIEL COSTA SOUZA LIMA ABREU;ALLAN GABRIEL COSTA SOUZA LIMA ABREU;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDRE LUIS DA SILVA MAROUCO;ANDRE LUIS DA SILVA MAROUCO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MONICA PRINZAC;MONICA PRINZAC;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FILIPE CARDOSO FRANCO;FILIPE CARDOSO FRANCO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FILIPE GUIMARAES NEVARES;FILIPE GUIMARAES NEVARES;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO ZAGALLO CAMARGO;ROGERIO ZAGALLO CAMARGO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARCOS ANTONIO RAMOS ARAUJO;MARCOS ANTONIO RAMOS ARAUJO;6;2018.0;2022.0;2;0;1129403.76;1129403.76;0.0;171270.12;171270.12;100.0;0.1516;0.1516;0.0;0.0;0.0;0;;FSA SAV/MINC / Arranjos Regionais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EDUARDO HENRIQUE MOROTO DE OLIVEIRA;EDUARDO HENRIQUE MOROTO DE OLIVEIRA;6;2020.0;2020.0;1;0;1012589.23;1012589.23;17892.0;0.0;17892.0;0.0;0.0177;0.0177;3.9;19.5;19.5;0;3.57;FSA SAV/MINC / Arranjos Regionais;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VANIA PERAZZO BARBOSA HLEBAROVA;VANIA PERAZZO BARBOSA HLEBAROVA;6;2022.0;2022.0;1;0;216660.15;216660.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;3.933;FSA SAV/MINC / Arranjos Regionais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FILIPI DINIZ SILVEIRA;FILIPI DINIZ SILVEIRA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FILIPE DOS SANTOS RODRIGUES;FILIPE DOS SANTOS RODRIGUES;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDERSON JOSE MENDES DOS SANTOS;ANDERSON JOSE MENDES DOS SANTOS;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LUANA APARECIDA EVANGELISTA ROSSATTI;LUANA APARECIDA EVANGELISTA ROSSATTI;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LUAN MENEZES MORENO;LUAN MENEZES MORENO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO GITAHY HAMBURGER;ANTONIO GITAHY HAMBURGER;6;2016.0;2016.0;0;1;0.0;817856.05;0.0;89220.66;89220.66;100.0;;0.1091;0.0;0.0;0.0;0;4.343;Renúncia — Art.3/3-A/39;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO DE PADUA BONILHA DE QUEIROZ;ANTONIO DE PADUA BONILHA DE QUEIROZ;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FERNANDO ROSSI;FERNANDO ROSSI;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOURIVAL BELEM DE OLIVEIRA JUNIOR;LOURIVAL BELEM DE OLIVEIRA JUNIOR;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOURIVAL ANDRADE JUNIOR;LOURIVAL ANDRADE JUNIOR;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JULIANA DE ALMEIDA DAMASCENO;JULIANA DE ALMEIDA DAMASCENO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JULIANA CRISTINA IURK;JULIANA CRISTINA IURK;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GASTAO DE LIMA COIMBRA;GASTAO DE LIMA COIMBRA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JULIANA SANSON DE OLIVEIRA;JULIANA SANSON DE OLIVEIRA;6;2018.0;2018.0;1;1;44610.33;2808811.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;3.817;FSA SAV/MINC / Arranjos Regionais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JULIANA SANA MORAIS;JULIANA SANA MORAIS;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARIA CLARA TERRA ESCOBAR;MARIA CLARA TERRA ESCOBAR;6;2019.0;2019.0;1;0;1887109.91;1887109.91;15983.52;186853.8;202837.32;92.1;0.1075;0.1075;0.0;0.0;0.0;0;;FSA Pontuação Festivais e Roteiro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PEDRO IANNI DUQUE ESTRADA;PEDRO IANNI DUQUE ESTRADA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALESSANDRA DORGAN;ALESSANDRA DORGAN;6;2015.0;2018.0;0;2;0.0;4372861.04;0.0;178364.28;178364.28;100.0;;0.0408;0.0;0.0;0.0;0;;Renúncia — Art.3/3-A/39;;;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALESSANDRO GONCALVES PINTO;ALESSANDRO GONCALVES PINTO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALESSANDRO DE FARIAS GUEDES;ALESSANDRO DE FARIAS GUEDES;6;2023.0;2023.0;1;0;603463.35;603463.35;0.0;62898.0;62898.0;100.0;0.1042;0.1042;0.0;0.0;0.0;0;;_tv_excluir;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAURICIO BARROS OSAKI;MAURICIO BARROS OSAKI;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARIO SERGIO PINTO DE SOUZA JUNIOR;MARIO SERGIO PINTO DE SOUZA JUNIOR;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARIO SERGIO DE ALMEIDA;MARIO SERGIO DE ALMEIDA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARIO SAVI;MARIO SAVI;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FLAVIO DO NASCIMENTO;FLAVIO DO NASCIMENTO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO DE ALCANTARA MIRABELLI GALLO;ROGERIO DE ALCANTARA MIRABELLI GALLO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MONICA MAYUMI ISHIKAWA;MONICA MAYUMI ISHIKAWA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOISES KENDLER;MOISES KENDLER;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAULO APARECIDO PEREIRA;PAULO APARECIDO PEREIRA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDRE LAVAQUIAL VELOSO DE CASTRO;ANDRE LAVAQUIAL VELOSO DE CASTRO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARCOS VINICIUS COSTA GUTTMANN;MARCOS VINICIUS COSTA GUTTMANN;6;2014.0;2022.0;2;2;2812784.93;6695735.57;17872.12;829828.64;847700.76;97.9;0.3014;0.1266;0.78;15.5;3.88;0;3.767;_tv_excluir;;;5.0;23.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JULIA MURAT E ADARIO;JULIA MURAT E ADARIO;6;2017.0;2022.0;2;1;4468487.0;4612927.1;276968.16;585788.22;862756.38;67.9;0.1931;0.187;20.9;62.5;48.0;2463;2.47;FSA Pontuação Festivais e Roteiro;;;;;Q28797377;Locarno;Regra 34;julia murat e adario;3;0;2;2;0;0;False;True;AA;2017;2022;Locarno | Outros Intl | Rotterdam;3;0;0;0;0;0;1;0;1;0;0;0;0
GERSON CEZAR BARONI DA SILVA;GERSON CEZAR BARONI DA SILVA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JULIA TEITELROIT DE SOUZA MARTINS;JULIA TEITELROIT DE SOUZA MARTINS;6;2017.0;2017.0;1;0;1659571.2;1659571.2;9621.92;0.0;9621.92;0.0;0.0058;0.0058;0.0;0.0;0.0;0;3.748;FSA Pontuação Bilheteria e Roteiro — Produtora;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FERNANDO MONTEIRO DE ARAUJO;FERNANDO MONTEIRO DE ARAUJO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JOSE ROSSA JUNIOR;ANTONIO JOSE ROSSA JUNIOR;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HOMERO DE MARIO JORGE LUIZ COSTA VIEIRA OLIVETTO;HOMERO DE MARIO JORGE LUIZ COSTA VIEIRA OLIVETTO;6;2015.0;2021.0;2;3;6030772.24;28727336.04;7599964.96;833366.28;8433331.24;9.9;1.3984;0.2936;0.4;6.0;2.0;0;3.833;Renúncia — Art.3/3-A/39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARCUS FARIA FRANCO;MARCUS FARIA FRANCO;6;2023.0;2023.0;1;0;696139.2;696139.2;0.0;62898.0;62898.0;100.0;0.0904;0.0904;0.0;0.0;0.0;0;;_tv_excluir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HELIO MITIHARU ISHII;HELIO MITIHARU ISHII;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HELIO MELLO VIANNA JUNIOR;HELIO MELLO VIANNA JUNIOR;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUILHERME PIMENTEL FERREIRA;GUILHERME PIMENTEL FERREIRA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FLAVIO BAROLLO SFORCIN;FLAVIO BAROLLO SFORCIN;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JULIANO GEANFRANCESCO LUCCAS;JULIANO GEANFRANCESCO LUCCAS;6;2019.0;2019.0;1;0;931638.65;931638.65;0.0;80080.2;80080.2;100.0;0.086;0.086;0.0;0.0;0.0;0;;_tv_excluir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALVARO RASTELI MOREIRA;ALVARO RASTELI MOREIRA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DANIELE QUIRINO DA SILVA;DANIELE QUIRINO DA SILVA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAXIME MICHEL VIEIRA HOZANA;MAXIME MICHEL VIEIRA HOZANA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JORGE LUIZ GUALBERTO BISPO;JORGE LUIZ GUALBERTO BISPO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO LUIZ CARRILHO DE SOUZA LEAO;ANTONIO LUIZ CARRILHO DE SOUZA LEAO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VALTER MOREIRA LAGOA JUNIOR;VALTER MOREIRA LAGOA JUNIOR;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VALTER FERREIRA DOS SANTOS;VALTER FERREIRA DOS SANTOS;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VANESSA RABELLO DA SILVA;VANESSA RABELLO DA SILVA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VANESSA BANDEIRA MOREIRA;VANESSA BANDEIRA MOREIRA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUSTAVO FERREIRA ALVES;GUSTAVO FERREIRA ALVES;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JOELI PIMENTEL;JOELI PIMENTEL;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JOHNNY KELVIN TORRES DE MACENA;JOHNNY KELVIN TORRES DE MACENA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LUCAS BONINI BARBOSA;LUCAS BONINI BARBOSA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FERNANDO HIDEKI PUCCI ONUKI;FERNANDO HIDEKI PUCCI ONUKI;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VLADIR DE SA LEMOS;VLADIR DE SA LEMOS;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FERNANDO MANTELLI;FERNANDO MANTELLI;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FERNANDO LUIS NICASTRO HONESKO;FERNANDO LUIS NICASTRO HONESKO;6;2015.0;2019.0;0;4;0.0;14880160.37;0.0;341976.12;341976.12;100.0;;0.023;0.0;0.0;0.0;0;3.685;Renúncia — Art.3/3-A/39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EDIER WILLIAM MEDEIROS DA SILVA;EDIER WILLIAM MEDEIROS DA SILVA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUBENS JUNQUEIRA XAVIER FILHO;RUBENS JUNQUEIRA XAVIER FILHO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DANILO TEIXEIRA ANTONIO;DANILO TEIXEIRA ANTONIO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DANILO STAEL CONCEICAO DOS SANTOS;DANILO STAEL CONCEICAO DOS SANTOS;6;2022.0;2022.0;1;0;108727.72;108727.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;2.9;FSA SAV/MINC / Arranjos Regionais;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLAUDIO FRANCISCO CUNHA;CLAUDIO FRANCISCO CUNHA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TERESA VITAL BRASIL LAMPREIA MATARAZZO;TERESA VITAL BRASIL LAMPREIA MATARAZZO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMANDA FREITAS PONTES;AMANDA FREITAS PONTES;6;2023.0;2023.0;0;0;0.0;0.0;11729.2;62898.0;74627.2;84.3;;;0.0;0.0;0.0;0;3.52;sem_categoria;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARCELO DE CARVALHO ABREU GOIS;MARCELO DE CARVALHO ABREU GOIS;6;2019.0;2020.0;3;1;1177186.82;1197206.87;0.0;156697.32;156697.32;100.0;0.1331;0.1309;0.0;0.0;0.0;0;3.999;FSA SAV/MINC / Arranjos Regionais;;;4.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAIO CESAR LIMA CAMARGO;CAIO CESAR LIMA CAMARGO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARCELO DE SOUZA BRETTAS;MARCELO DE SOUZA BRETTAS;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER DA SILVA PAES;ROGER DA SILVA PAES;6;2023.0;2023.0;1;1;504867.38;2601467.38;0.0;62898.0;62898.0;100.0;0.1246;0.0242;0.0;0.0;0.0;0;;_tv_excluir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FERNANDO DUARTE DA COSTA;FERNANDO DUARTE DA COSTA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO SERGIO DE CARVALHO E SOUZA;ANTONIO SERGIO DE CARVALHO E SOUZA;6;2016.0;2023.0;6;0;6029036.48;6029036.48;141366.68;145884.06;287250.74;50.8;0.0476;0.0476;0.78;20.0;3.92;0;3.796;_tv_excluir;;;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LUCAS DIEGO LOPEZ;LUCAS DIEGO LOPEZ;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FERNANDO DE CARVALHO MOREIRA;FERNANDO DE CARVALHO MOREIRA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DANILO TEIXEIRA BECHARA;DANILO TEIXEIRA BECHARA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MICHEL ALENCAR TIKHOMIROFF;MICHEL ALENCAR TIKHOMIROFF;6;2017.0;2022.0;0;2;0.0;9522213.77;468511.96;232548.12;701060.08;33.2;;0.0736;0.0;0.0;0.0;0;4.193;Renúncia — Art.3/3-A/39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MICHAEL MEHLMANN NAMUR;MICHAEL MEHLMANN NAMUR;6;2016.0;2023.0;1;2;5556851.41;13310179.71;59143.0;302280.66;361423.66;83.6;0.065;0.0272;0.0;0.0;0.0;0;3.978;Renúncia — Art.3/3-A/39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARCELO JOSE FERREIRA GOMES;MARCELO JOSE FERREIRA GOMES;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EMERSON LIMA DE PAULA;EMERSON LIMA DE PAULA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IGOR HELDER MASSINI FARIA;IGOR HELDER MASSINI FARIA;6;2016.0;2016.0;0;1;0.0;1122693.31;0.0;208181.54;208181.54;100.0;;0.1854;0.0;0.0;0.0;0;;Renúncia — Outros Mecanismos;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IVO LOPES ARAUJO;IVO LOPES ARAUJO;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DAVIDSON FERREIRA MAINART;DAVIDSON FERREIRA MAINART;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PATRICIA URDIALE DE GOES;PATRICIA URDIALE DE GOES;6;2015.0;2017.0;0;2;0.0;3788109.71;0.0;181496.7;181496.7;100.0;;0.0479;0.0;0.0;0.0;0;3.635;Renúncia — Art.3/3-A/39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHIARINA MARIA BELOTO DO NASCIMENTO;CHIARINA MARIA BELOTO DO NASCIMENTO;6;2018.0;2019.0;3;1;1586206.51;1669089.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;3.188;FSA SAV/MINC / Arranjos Regionais;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO MARTINS DE ALMEIDA;RODRIGO MARTINS DE ALMEIDA;6;2019.0;2019.0;0;1;0.0;3919715.06;0.0;347014.2;347014.2;100.0;;0.0885;0.0;0.0;0.0;0;;Renúncia — Art.3/3-A/39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CRISTIAN DIMITRIUS GOMES DA SILVA;CRISTIAN DIMITRIUS GOMES DA SILVA;6;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
