CPB;titulo;ano;chamada;categoria;investimento_fsa_nominal;investimento_renuncia_art3_nominal;investimento_renuncia_outros_nominal;investimento_fsa_deflac;investimento_renuncia_total_deflac;investimento_total_deflac;bilheteria_nominal;bilheteria_deflac;outras_janelas_nominal;outras_janelas_deflac;receita_total_deflac;roi_dom_fsa_deflac;roi_dom_total_deflac;roi_internacional_0_100;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;total_paises_alcancados;paises_festivais;paises_lumiere;paises_vod_europa;paises_lista;critica_indice_1_5;critica_fontes;critica_n_fontes;critica_confianca;cita_n_papers;cita_soma_cit;cita_max_cit;cita_venues;prestigio_festiv;wikidata_id_dir;CNPJ_produtora;genero_diretor;diversidade_regional;protagonista_diverso;UF_requerente;tem_diretor_prestigio;imdb_genres;imdb_runtime;prestigio_festivais;n_diretores;investimento_total_nominal;roi_dom_fsa_nominal;roi_dom_total_nominal
B1900372100000;ANTENA DA RAÇA;2019;PRODAV 06;_tv_excluir;927850.0;0.0;280000.0;1340187.47;373707.6;1713895.0699999998;0.0;0.0;60000;80080.2;0.0;0.0598;0.0;0.0;0.0;0;0;0;0;;;;;4.1;adoro_usuario;1;baixa;;;;;;;05.752.246/0001-33;;;;;;;;;;1207850.0;0.0647;0.0497
B1900420300000;ARTE CONTEMPORÂNEA: DIÁLOGOS;2019;PRODAV 06;_tv_excluir;200000.0;0.0;100000.0;288880.2;133467.0;422347.2;0.0;0.0;60000;80080.2;0.0;0.2772;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;06.900.652/0001-69;;;;;;;;;;300000.0;0.3;0.2
B1900120600000;ATLÂNTICO NORTE EXTREMO;2019;PRODAV 06;_tv_excluir;267091.19;0.0;0.0;385786.78;0.0;385786.78;0.0;0.0;60000;80080.2;0.0;0.2076;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;04.098.427/0001-25;;;;;;;;;;267091.19;0.2246;0.2246
B1900173600000;BAILÃO - SÉRIE ESPECIAL;2019;PRODAV 06;_tv_excluir;345000.0;0.0;0.0;480306.93;0.0;480306.93;0.0;0.0;80000;106773.6;0.0;0.2223;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;3.0;0.0;0.0;Atos de Pesquisa em Educação | Arteriais - Revista do Programa de Pós-Gradução em Artes;;;25.238.748/0001-58;;;;;;;;;;345000.0;0.2319;0.2319
B1900376800000;BOA NOITE;2019;PRODAV 06;_tv_excluir;525000.0;19555.09;0.0;758310.53;26099.59;784410.12;402.04;457.24;60000;80080.2;457.24;0.1062;0.0006;0.0;0.0;0;0;0;0;;;;;3.0;adoro_usuario;1;baixa;0.0;;;;;;03.360.320/0001-40;;;;;;;;;;544555.09;0.1151;0.1109
B1900468300000;CABRAS DA PESTE;2019;PRODAV 06;_tv_excluir;1730280.79;3000000.0;0.0;2408886.53;4004010.0;6412896.529999999;1944.68;2425.36;200000;266934.0;2425.36;0.1118;0.0004;0.0;0.0;0;0;0;0;;;;;3.97;adoro_critico|adoro_usuario;2;alta;;;;;;;02.008.424/0001-28;;;;;;;;;;4730280.79;0.1167;0.0427
B2000136800000;CAVERNA DO CARUSO;2019;PRODAV 06;_tv_excluir;228702.0;0.0;0.0;318397.55;0.0;318397.55;0.0;0.0;60000;80080.2;0.0;0.2515;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;06.267.302/0001-07;;;;;;;;;;228702.0;0.2624;0.2624
B1900350700000;ESPERO TUA (RE)VOLTA;2019;PRODAV 06;_tv_excluir;200000.0;200000.0;0.0;278438.8;266934.0;545372.8;44805.54;56339.92;60000;80080.2;56339.92;0.4899;0.1033;20.19;45.5;3530;0;0;0;;;;;0.0;;0;;0.0;;;;Berlim;Q61754027;09.514.942/0001-62;;;;;;;;;;400000.0;0.524;0.262
B1900487000000;FAMÍLIA DE AXÉ;2019;PRODAV 06;_tv_excluir;219837.63;0.0;0.0;293410.69;0.0;293410.69;1546.18;1928.36;280000;373707.6;1928.36;1.2802;0.0066;0.0;0.0;0;0;0;0;;;;;3.656;adoro_critico;1;alta;;;;;;;28.247.971/0001-50;;;;;;;;;;219837.63;1.2807;1.2807
B1900612000000;FILHOS DO PAI ETERNO;2019;PRODAV 06;_tv_excluir;150000.0;0.0;0.0;200200.5;0.0;200200.5;252.96;318.08;0;0.0;318.08;0.0016;0.0016;0.0;0.0;0;0;0;0;;;;;2.663;adoro_critico|adoro_usuario;2;media;0.0;;;;;;02.736.672/0001-95;;;;;;;;;;150000.0;0.0017;0.0017
B1900368000000;FIO DA MEADA;2019;PRODAV 06;_tv_excluir;399873.0;0.0;199972.0;533698.5;266896.63;800595.13;0.0;0.0;60000;80080.2;0.0;0.15;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;27.651.181/0001-72;;;;;;;;;;599845.0;0.15;0.1
B1900376200000;GIGANTE POR NATUREZA;2019;PRODAV 06;_tv_excluir;400300.0;8195456.75;0.0;534268.4;10938230.26;11472498.66;0.0;0.0;60000;80080.2;0.0;0.1499;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;7.0;0.0;0.0;LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas) | Reciis | Revista FAMECOS;;;05.406.333/0001-39;;;;;;;;;;8595756.75;0.1499;0.007
B1900605200000;JORGE, O PADROEIRO GUERREIRO;2019;PRODAV 06;_tv_excluir;145690.0;0.0;0.0;194448.07;0.0;194448.07;695.64;874.72;0;0.0;874.72;0.0045;0.0045;0.0;0.0;0;0;0;0;;;;;4.197;adoro_critico|adoro_usuario;2;alta;0.0;;;;;;02.736.672/0001-95;;;;;;;;;;145690.0;0.0048;0.0048
B2000045700000;JUAZEIRO - CHÃO SAGRADO;2019;PRODAV 06;_tv_excluir;823600.0;0.0;0.0;1224702.26;0.0;1224702.26;0.0;0.0;60000;80080.2;0.0;0.0654;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;10.505.568/0001-18;;;;;;;;;;823600.0;0.0729;0.0729
B1900421800000;LUCICREIDE VAI PRA MARTE;2019;PRODAV 06;_tv_excluir;2513399.7;3000000.0;815000.0;3630357.04;5091766.05;8722123.09;259403.2;295019.2;140000;186853.8;295019.2;0.1327;0.0338;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;07.579.479/0001-01;;;;;;;;;;6328399.7;0.1589;0.0631
B1900311700000;LUSÓFONAS;2019;PRODAV 06;_tv_excluir;395888.0;0.0;0.0;571821.02;0.0;571821.02;0.0;0.0;120000;160160.4;0.0;0.2801;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;02.759.786/0001-50;;;;;;;;;;395888.0;0.3031;0.3031
B1900447800000;M8;2019;PRODAV 06;_tv_excluir;4679677.71;0.0;209591.0;6759331.16;279734.82;7039065.98;143755.44;178741.08;60000;80080.2;178741.08;0.0383;0.0254;1.6;8.0;0;0;0;0;;;;;3.934;adoro_critico|adoro_usuario;2;alta;;;;;;;10.645.895/0001-75;;;;;;;;;;4889268.71;0.0435;0.0417
B1900461500000;MUSEUS À CÉU ABERTO;2019;PRODAV 06;_tv_excluir;689260.0;0.0;0.0;995567.83;0.0;995567.83;0.0;0.0;60000;80080.2;0.0;0.0804;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;19.069.618/0001-36;;;;;;;;;;689260.0;0.087;0.087
B1900513800000;NÃO VAMOS PAGAR NADA;2019;PRODAV 06;_tv_excluir;1245817.87;3000000.0;292179.0;1662755.74;4393972.55;6056728.29;10759.5;13419.0;140000;186853.8;13419.0;0.1204;0.0022;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;23.957.635/0001-87;;;;;;;;;;4537996.87;0.121;0.0332
B1900531900000;O ASTRONAUTA TUPY;2019;PRODAV 06;_tv_excluir;400000.0;0.0;0.0;577760.4;0.0;577760.4;0.0;0.0;60000;80080.2;0.0;0.1386;0.0;0.0;0.0;0;0;0;0;;;;;2.6;adoro_usuario;1;baixa;;;;;;;03.360.320/0001-40;;;;;;;;;;400000.0;0.15;0.15
B1900453800000;O DIABO BRANCO;2019;PRODAV 06;_tv_excluir;499503.0;0.0;0.0;666671.67;0.0;666671.67;1975.24;2246.44;0;0.0;2246.44;0.0034;0.0034;0.0;0.0;0;0;0;0;;;;;4.31;adoro_critico|adoro_usuario;2;media;;;;;;;04.687.576/0001-20;;;;;;;;;;499503.0;0.004;0.004
B1900428900000;OCUPAÇÕES;2019;PRODAV 06;_tv_excluir;699109.4;0.0;0.0;1039583.37;0.0;1039583.37;0.0;0.0;120000;160160.4;0.0;0.1541;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;00.205.194/0001-61;;;;;;;;;;699109.4;0.1716;0.1716
B1900231600000;ONTEM HAVIA COISAS ESTRANHAS NO CÉU;2019;PRODAV 06;_tv_excluir;499170.0;0.0;0.0;742271.28;0.0;742271.28;797.0;994.0;0;0.0;994.0;0.0013;0.0013;2.0;10.0;0;0;0;0;;;;;4.3;adoro_usuario;1;baixa;0.0;;;;;;11.000.556/0001-02;;;;;;;;;;499170.0;0.0016;0.0016
B1900487100000;OS PARÇAS 2;2019;PRODAV 06;_tv_excluir;1823032.89;3000000.0;0.0;2433147.31;4004010.0;6437157.3100000005;21206859.63;26665143.4;140000;186853.8;26665143.4;11.0359;4.1424;0.0;0.0;0;0;0;0;;;;;2.3;adoro_usuario;1;baixa;0.0;;;;;;18.082.113/0001-49;;;;;;;;;;4823032.89;11.7095;4.426
B1900579700000;PADROEIROS OFICIAIS DO BRASIL;2019;PRODAV 06;_tv_excluir;150000.0;0.0;0.0;200200.5;0.0;200200.5;173.91;218.68;0;0.0;218.68;0.0011;0.0011;0.0;0.0;0;0;0;0;;;;;4.343;adoro_critico|adoro_usuario;2;media;0.0;;;;;;02.736.672/0001-95;;;;;;;;;;150000.0;0.0012;0.0012
B2000008700000;SALVE A MALANDRAGEM;2019;PRODAV 06;_tv_excluir;303100.14;0.0;0.0;437798.15;0.0;437798.15;0.0;0.0;60000;80080.2;0.0;0.1829;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;07.060.648/0001-00;;;;;;;;;;303100.14;0.198;0.198
B1900583000000;SERIAL KELLY;2019;PRODAV 06;_tv_excluir;3042944.16;1450000.0;0.0;4061326.28;1935271.5;5996597.779999999;47342.09;49222.88;140000;186853.8;49222.88;0.0581;0.0082;0.6;3.0;0;0;0;0;;;;;0.0;;0;;;;;;;;02.140.120/0001-10;;;;;;;;;;4492944.16;0.0616;0.0417
B1900579600000;SOB O OLHAR DO PADROEIRO;2019;PRODAV 06;_tv_excluir;150000.0;0.0;0.0;200200.5;0.0;200200.5;727.26;914.48;0;0.0;914.48;0.0046;0.0046;0.0;0.0;0;0;0;0;;;;;3.728;adoro_critico|adoro_usuario;2;media;0.0;;;;;;02.736.672/0001-95;;;;;;;;;;150000.0;0.0048;0.0048
B1900372300000;SONS AFRICANOS;2019;PRODAV 06;_tv_excluir;200000.0;0.0;0.0;288880.2;0.0;288880.2;0.0;0.0;60000;80080.2;0.0;0.2772;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;06.900.652/0001-69;;;;;;;;;;200000.0;0.3;0.3
B1900072800000;TEATROS NO BRASIL  CLAUDIO SANTORO - MEMÓRIAS DO MAESTRO E DO TEATRO EM VIDA;2019;PRODAV 06;_tv_excluir;120000.0;0.0;0.0;160160.4;0.0;160160.4;268.77;337.96;120000;160160.4;337.96;1.0021;0.0021;0.0;0.0;0;0;0;0;;;;;3.2;adoro_usuario;1;baixa;0.0;;;;;;02.736.672/0001-95;;;;;;;;;;120000.0;1.0022;1.0022
B1900074000000;TEATROS NO BRASIL  TEATROS AMAZONAS - O FILHO OURO DA FLORESTA;2019;PRODAV 06;_tv_excluir;120000.0;0.0;0.0;160160.4;0.0;160160.4;521.73;656.04;120000;160160.4;656.04;1.0041;0.0041;0.0;0.0;0;0;0;0;;;;;3.962;adoro_critico|adoro_usuario;2;alta;0.0;;;;;;02.736.672/0001-95;;;;;;;;;;120000.0;1.0043;1.0043
B1900074100000;TEATROS NO BRASIL CASTRO ALVES - O TEATRO E O HOMEM;2019;PRODAV 06;_tv_excluir;120000.0;0.0;0.0;167063.28;0.0;167063.28;347.82;437.36;120000;160160.4;437.36;0.9613;0.0026;0.0;0.0;0;0;0;0;;;;;4.3;adoro_usuario;1;baixa;0.0;;;;;;02.736.672/0001-95;;;;;;;;;;120000.0;1.0029;1.0029
B1900121900000;TEATROS NO BRASIL SUDESTE MUNICIPAL - ENREDOS DA JÓIA CARIOCA;2019;PRODAV 06;_tv_excluir;120000.0;0.0;0.0;160160.4;0.0;160160.4;300.39;377.72;120000;160160.4;377.72;1.0024;0.0024;0.0;0.0;0;0;0;0;;;;;4.3;adoro_usuario;1;baixa;0.0;;;;;;02.736.672/0001-95;;;;;;;;;;120000.0;1.0025;1.0025
B1900147000000;TEATROS NO BRASIL THEATRO SÃO PEDRO - SÍMBOLO DE ARTE E RESISTÊNCIA;2019;PRODAV 06;_tv_excluir;120000.0;0.0;0.0;160160.4;0.0;160160.4;252.96;318.08;120000;160160.4;318.08;1.002;0.002;0.0;0.0;0;0;0;0;;;;;4.05;adoro_critico|adoro_usuario;2;alta;0.0;;;;;;02.736.672/0001-95;;;;;;;;;;120000.0;1.0021;1.0021
B1900411500000;TEKOAYHU - AMIZADE;2019;PRODAV 06;_tv_excluir;388310.0;0.0;0.0;560875.35;0.0;560875.35;0.0;0.0;60000;80080.2;0.0;0.1428;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;00.639.143/0001-48;;;;;;;;;;388310.0;0.1545;0.1545
B1900525000000;UMA GAROTA CHAMADA MARINA;2019;PRODAV 06;_tv_excluir;360000.0;0.0;0.0;519984.36;0.0;519984.36;10711.68;13359.36;60000;80080.2;13359.36;0.1797;0.0257;0.0;0.0;0;0;0;0;;;;;3.89;adoro_critico|adoro_usuario;2;media;1.0;4.0;4.0;Latin American Research Review;;;02.972.707/0001-95;;;;;;;;;;360000.0;0.1964;0.1964
B1900584500000;UTOPIA BRASIL;2019;PRODAV 06;_tv_excluir;699490.0;0.0;6290.0;1040149.32;8395.07;1048544.3899999999;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;14.263.150/0001-00;;;;;;;;;;705780.0;0.0;0.0
B1900448000000;VEREDAS DO BRASIL - ESTRADA REAL E SEUS OFÍCIOS;2019;PRODAV 06;_tv_excluir;700000.0;0.0;4000000.0;1040907.7;5338680.0;6379587.7;0.0;0.0;60000;80080.2;0.0;0.0769;0.0;0.0;0.0;0;0;0;0;;;;;4.343;adoro_critico|adoro_usuario;2;media;;;;;;;10.407.637/0001-50;;;;;;;;;;4700000.0;0.0857;0.0128
B1900263600000;VESTÍGIOS DO BRASIL;2019;PRODAV 06;_tv_excluir;803476.34;0.0;0.0;1118594.94;0.0;1118594.94;0.0;0.0;60000;80080.2;0.0;0.0716;0.0;0.0;0.0;0;0;0;0;;;;;4.343;adoro_critico|adoro_usuario;2;media;;;;;;;73.947.392/0001-74;;;;;;;;;;803476.34;0.0747;0.0747
B2000439400000;AMOR DE 4 + 1;2020;PRODAV 06;_tv_excluir;2100000.0;0.0;940000.0;2923607.4;1200334.88;4123942.28;0.0;0.0;60000;76617.12;0.0;0.0262;0.0;0.0;0.0;0;0;0;0;;;;;4.3;adoro_usuario;1;baixa;;;;;;;13.914.178/0001-90;;;;;;;;;;3040000.0;0.0286;0.0197
B2000112600000;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;2020;PRODAV 06;_tv_excluir;729684.26;0.0;0.0;931771.78;0.0;931771.78;213378.36;242675.16;140000;178773.28;242675.16;0.4523;0.2604;0.0;0.0;0;0;0;0;;;;;4.445;adoro_critico|adoro_usuario;2;media;;;;;;;06.900.652/0001-69;;;;;;;;;;729684.26;0.4843;0.4843
B2000158900000;CHORÃO: MARGINAL ALADO;2020;PRODAV 06;_tv_excluir;458068.75;500000.0;50000.0;611370.62;702323.6;1313694.22;11117.28;12643.68;60000;76617.12;12643.68;0.146;0.0096;2.4;12.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;19.069.618/0001-36;;;;;;;;;;1008068.75;0.1553;0.0705
B2000078000000;DEPOIS A LOUCA SOU EU;2020;PRODAV 06;_tv_excluir;3720939.7;3000000.0;487843.0;4966226.59;4453808.09;9420034.68;232851.08;264821.48;200000;255390.4;264821.48;0.1047;0.0281;0.0;0.0;0;0;0;0;;;;;4.123;adoro_critico|adoro_usuario;2;media;;;;;;;04.551.480/0001-30;;;;;;;;;;7208782.7;0.1163;0.06
B2000205300000;EM BUSCA DA ESSÊNCIA NA COZINHA;2020;PRODAV 06;_tv_excluir;664895.0;0.0;0.0;925662.83;0.0;925662.83;0.0;0.0;60000;76617.12;0.0;0.0828;0.0;0.0;0.0;0;0;0;0;;;;;3.8;adoro_critico;1;media;0.0;;;;;;07.627.467/0001-05;;;;;;;;;;664895.0;0.0902;0.0902
B2000050400000;HISTÓRIAS DE CARNAVAL - SÉRIE ESPECIAL;2020;PRODAV 06;_tv_excluir;454452.41;0.0;0.0;606544.0;0.0;606544.0;0.0;0.0;140000;178773.28;0.0;0.2947;0.0;0.0;0.0;0;0;0;0;;;;;3.062;adoro_critico|adoro_usuario;2;alta;;;;;;;25.238.748/0001-58;;;;;;;;;;454452.41;0.3081;0.3081
B2000043200000;LEGADO ITALIANO;2020;PRODAV 06;_tv_excluir;400000.0;200000.0;106400.0;577760.4;391258.09;969018.49;1447.38;1749.44;0;0.0;1749.44;0.003;0.0018;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;03.987.306/0001-71;;;;;;;;;;706400.0;0.0036;0.002
B2000233900000;MANGUE BIT;2020;PRODAV 06;_tv_excluir;744548.35;0.0;500000.0;1075426.38;638476.0;1713902.38;0.0;0.0;60000;76617.12;0.0;0.0712;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;05.246.567/0001-66;;;;;;;;;;1244548.35;0.0806;0.0482
B2000002200000;MATCHES;2020;PRODAV 06;_tv_excluir;3000000.0;5920576.92;0.0;4176582.0;7560292.54;11736874.54;0.0;0.0;60000;76617.12;0.0;0.0183;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;10.0;1.0;1.0;LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas) | Rebeca - Revista Brasileira de Estudos de Cinema e Audiovisual | DOC online - Revista Digital de Cinema Documentário;;;10.645.895/0001-75;;;;;;;;;;8920576.92;0.02;0.0067
B2000339200000;NAZINHA, OLHAI POR NÓS;2020;PRODAV 06;_tv_excluir;163987.7;300000.0;0.0;218869.46;383085.6;601955.0599999999;367.08;417.48;280000;357546.56;417.48;1.6355;0.0007;0.0;0.0;0;0;0;0;;;;;3.6;adoro_usuario;1;baixa;;;;;;;04.661.796/0001-84;;;;;;;;;;463987.7;1.7097;0.6043
B2000405700000;NOTURNOS 1ª TEMPORADA;2020;PRODAV 06;_tv_excluir;1350000.0;0.0;0.0;1879461.9;0.0;1879461.9;0.0;0.0;60000;76617.12;0.0;0.0408;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;12.0;0.0;0.0;Rebeca - Revista Brasileira de Estudos de Cinema e Audiovisual | Logos | Brasiliana- Journal for Brazilian Studies;Rotterdam;Q61641235;23.957.635/0001-87;;;;;;;;;;1350000.0;0.0444;0.0444
B2000439700000;NOTURNOS 2ª TEMPORADA;2020;PRODAV 06;_tv_excluir;1350000.0;0.0;0.0;1879461.9;0.0;1879461.9;0.0;0.0;60000;76617.12;0.0;0.0408;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;12.0;0.0;0.0;Rebeca - Revista Brasileira de Estudos de Cinema e Audiovisual | Logos | Brasiliana- Journal for Brazilian Studies;Rotterdam;Q61641235;23.957.635/0001-87;;;;;;;;;;1350000.0;0.0444;0.0444
B2000201000000;O MÊS QUE NÃO TERMINOU;2020;PRODAV 06;_tv_excluir;360000.0;0.0;0.0;501189.84;0.0;501189.84;0.0;0.0;60000;76617.12;0.0;0.1529;0.0;0.0;0.0;0;0;0;0;;;;;3.933;adoro_critico|adoro_usuario;2;media;;;;;;;10.519.798/0001-36;;;;;;;;;;360000.0;0.1667;0.1667
B2000142200000;O PARADOXO DA DEMOCRACIA;2020;PRODAV 06;_tv_excluir;461050.79;0.0;0.0;665942.22;0.0;665942.22;0.0;0.0;60000;76617.12;0.0;0.1151;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;04.661.796/0001-84;;;;;;;;;;461050.79;0.1301;0.1301
B2000322300000;O QUE QUEREM AS MULHERES?;2020;PRODAV 06;_tv_excluir;542605.8;0.0;0.0;724199.68;0.0;724199.68;0.0;0.0;60000;76617.12;0.0;0.1058;0.0;0.0;0.0;0;0;0;0;;;;;4.4;adoro_usuario;1;baixa;;;;;;;33.139.692/0001-02;;;;;;;;;;542605.8;0.1106;0.1106
B2000532000000;PACIFIED;2020;PRODAV 06;_tv_excluir;300000.0;3000000.0;663000.0;400401.0;4677475.18;5077876.18;21583.0;22464.4;0;0.0;22464.4;0.0561;0.0044;8.6;43.0;0;0;0;0;;;;;0.0;;0;;;;;;;;23.541.197/0001-71;;;;;;;;;;3963000.0;0.0719;0.0054
B2000556500000;POR TRÁS DAS CÂMERAS;2020;PRODAV 06;_tv_excluir;230971.94;0.0;0.0;308271.32;0.0;308271.32;0.0;0.0;60000;76617.12;0.0;0.2485;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;2.0;0.0;0.0;Alphaville Journal of Film and Screen Media | Jagiellonian University Repository (Jagiellonian University);;;02.145.146/0001-50;;;;;;;;;;230971.94;0.2598;0.2598
B2000117400000;ROCKY & HUDSON: OS CAUBÓIS GAYS;2020;PRODAV 06;_tv_excluir;950000.0;0.0;0.0;1372180.95;0.0;1372180.95;0.0;0.0;280000;357546.56;0.0;0.2606;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;87.435.368/0001-60;;;;;;;;;;950000.0;0.2947;0.2947
B2000200600000;RUA DO SOBE E DESCE, NÚMERO QUE DESAPARECE;2020;PRODAV 06;_tv_excluir;1200000.0;0.0;0.0;1532342.4;0.0;1532342.4;0.0;0.0;280000;357546.56;0.0;0.2333;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;03.191.048/0001-12;;;;;;;;;;1200000.0;0.2333;0.2333
B2000097600000;SELVAGEM;2020;PRODAV 06;_tv_excluir;435000.0;200000.0;0.0;605604.39;255390.4;860994.79;18808.48;21390.88;60000;76617.12;21390.88;0.1618;0.0248;0.0;0.0;0;0;0;0;;;;;4.38;adoro_critico|adoro_usuario;2;alta;1.0;0.0;0.0;The Institutional Repository at DePaul University (DePaul University);;;14.341.183/0001-13;;;;;;;;;;635000.0;0.1812;0.1241
B2000513600000;UM TIO QUASE PERFEITO 2;2020;PRODAV 06;_tv_excluir;3000000.0;3000000.0;418263.0;4004010.0;4364957.77;8368967.77;1387405.08;1577895.48;140000;178773.28;1577895.48;0.4387;0.1885;0.0;0.0;0;0;0;0;;;;;3.0;adoro_usuario;1;baixa;;;;;;;15.367.770/0001-44;;;;;;;;;;6418263.0;0.5091;0.238
B2100460000000;8 PRESIDENTES 1 JURAMENTO - A HISTÓRIA DE UM TEMPO PRESENTE;2021;PRODAV 06;_tv_excluir;1382000.0;537779.98;0.0;1603440.62;623949.54;2227390.16;0.0;0.0;60000;69613.92;0.0;0.0434;0.0;0.0;0.0;0;0;0;0;;;;;3.648;adoro_critico|adoro_usuario;2;alta;33.0;76.0;16.0;LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas) | Comunicação & Educação | Significação Revista de Cultura Audiovisual;;;28.026.565/0001-67;;;;;;;;;;1919779.98;0.0434;0.0313
B2100075900000;A RUPTURA;2021;PRODAV 06;_tv_excluir;1200000.0;0.0;0.0;1601604.0;0.0;1601604.0;549.08;556.64;0;0.0;556.64;0.0003;0.0003;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;00.538.914/0001-00;;;;;;;;;;1200000.0;0.0005;0.0005
B2100156800000;ALVORADA;2021;PRODAV 06;_tv_excluir;953000.0;0.0;0.0;1271940.51;0.0;1271940.51;20842.04;23637.32;60000;69613.92;23637.32;0.0733;0.0186;0.0;0.0;0;0;0;0;;;;;3.82;adoro_critico|adoro_usuario;2;alta;0.0;;;;;;64.047.665/0001-33;;;;;;;;;;953000.0;0.0848;0.0848
B2100323100000;ANGELI THE KILLER - 2º TEMPORADA;2021;PRODAV 06;_tv_excluir;2579780.0;0.0;0.0;2993143.31;0.0;2993143.31;0.0;0.0;60000;69613.92;0.0;0.0233;0.0;0.0;0.0;0;0;0;0;;;;;2.627;adoro_critico|adoro_usuario;2;alta;6.0;0.0;0.0;Portuguese National Funding Agency for Science, Research and Technology (RCAAP Project by FCT) | Aniki Revista Portuguesa da Imagem em Movimento | Zenodo (CERN European Organization for Nuclear Research);;;03.746.956/0001-25;;;;;;;;;;2579780.0;0.0233;0.0233
B2100450300000;ANJO LOIRO COM SANGUE NO CABELO;2021;PRODAV 06;_tv_excluir;1874258.04;0.0;0.0;2707180.19;0.0;2707180.19;0.0;0.0;60000;69613.92;0.0;0.0257;0.0;0.0;0.0;0;0;0;0;;;;;4.3;adoro_usuario;1;baixa;1.0;0.0;0.0;Rebeca - Revista Brasileira de Estudos de Cinema e Audiovisual;Rotterdam;Q61671969;01.125.538/0001-95;;;;;;;;;;1874258.04;0.032;0.032
B2100217300000;ANTENA DA RAÇA - O FILME;2021;PRODAV 06;_tv_excluir;700000.0;0.0;280000.0;974535.8;324864.96;1299400.76;0.0;0.0;60000;69613.92;0.0;0.0714;0.0;0.0;0.0;0;0;0;0;;;;;4.1;adoro_usuario;1;baixa;;;;;;;05.752.246/0001-33;;;;;;;;;;980000.0;0.0857;0.0612
B2100266100000;CAMINHO DA RENDA - A HISTÓRIA DOS IMPOSTOS NO BRASIL;2021;PRODAV 06;_tv_excluir;410410.0;0.0;1121000.0;571370.34;1300620.07;1871990.4100000001;0.0;0.0;60000;69613.92;0.0;0.1218;0.0;0.0;0.0;0;0;0;0;;;;;4.3;adoro_usuario;1;baixa;1.0;36.0;36.0;Journal of Food Science and Technology;;;00.360.459/0001-04;;;;;;;;;;1531410.0;0.1462;0.0392
B2100199000000;CANTADA DE MINA;2021;PRODAV 06;_tv_excluir;546000.0;0.0;0.0;760137.92;0.0;760137.92;0.0;0.0;60000;69613.92;0.0;0.0916;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;Berlim;Q61754027;13.510.088/0001-33;;;;;;;;;;546000.0;0.1099;0.1099
B2100113400000;CHICO MARIO, A MELODIA DA LIBERDADE;2021;PRODAV 06;_tv_excluir;439971.65;0.0;240004.48;612525.89;278460.88;890986.77;0.0;0.0;60000;69613.92;0.0;0.1137;0.0;0.0;0.0;0;0;0;0;;;;;4.287;adoro_critico|adoro_usuario;2;media;;;;;;;27.651.181/0001-72;;;;;;;;;;679976.13;0.1364;0.0882
B2100301600000;CHÃO DE ESTRELAS;2021;PRODAV 06;_tv_excluir;2800000.0;0.0;0.0;3898143.2;0.0;3898143.2;0.0;0.0;60000;69613.92;0.0;0.0179;0.0;0.0;0.0;0;0;0;0;;;;;4.227;adoro_critico|adoro_usuario;2;media;;;;;;;27.999.931/0001-00;;;;;;;;;;2800000.0;0.0214;0.0214
