cpb;titulo;ano;categoria;cat_nova;chamada;tem_complementacao;tem_comercializacao;cnpj_produtora;uf;tipo_obra;segmento_destinacao_inicial;instrumento;inv_fsa;inv_renuncia;inv_total;bilheteria_obs;renda_pmi_estimada;janelas_crt;receita_ref;publico_domestico;sessoes_total;n_municipios;roi_internacional_0_100;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;total_paises_alcancados;critica_indice_1_5;critica_n_fontes;critica_confianca;cita_n_papers;cita_soma_cit;cita_max_cit;universo_aplicacao;universo_retorno;retorno_dom;retorno_intl;tem_intl
B1900232700000;DIVINO AMOR;2019;Renúncia — Art.3/3-A/39;;;;;12658679000190;PE;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;800802.0;800802.0;715978.2;0.0;186853.8;902832.0;36015.0;1195.0;30.0;21.7;58.5;0;8;5;0;4.3;1;baixa;0.0;;;True;True;1.127409771703867;21.7;True
B1900357900000;DIZ A ELA QUE ME VIU CHORAR;2019;FSA Automático Festivais;;;;;09397798000121;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;39461.8;0.0;373707.6;413169.39999999997;1985.0;128.0;15.0;3.1;15.5;0;0;0;0;4.4;1;baixa;0.0;;;False;False;;;False
B1900212200000;DOIS;2019;Renúncia — Outros Mecanismos;;;;;07419227000115;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;82883.01;82883.01;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;3.427;2;alta;0.0;;;True;False;;;False
B1900442300000;ELA DISSE, ELE DISSE;2019;Renúncia — Art.3/3-A/39;;;;;73619637000134;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;6553229.7;6553229.7;4928391.16;0.0;186853.8;5115244.96;;;;0.0;0.0;0;0;0;0;4.4;1;baixa;1.0;0.0;0.0;True;True;0.7805685431719264;0.0;False
B1900233300000;EM BUSCA DE CINDERELA;2019;Renúncia — Outros Mecanismos;;;;;18822538000147;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;970541.17;970541.17;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;4.3;1;baixa;0.0;;;True;False;;;False
B2000008400000;ENCARCERADOS;2019;Renúncia — Art.3/3-A/39;;;;;01378559000112;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;533868.0;533868.0;55604.36;0.0;80080.2;135684.56;2797.0;224.0;10.0;1.2;6.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.2541537608547431;1.2;True
B1900448700000;EU SINTO MUITO;2019;Renúncia — Outros Mecanismos;;;;;03138801000106;DF;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;580581.45;580581.45;56856.8;0.0;80080.2;136937.0;;;;0.0;0.0;0;0;0;0;0.0;0;;2.0;0.0;0.0;True;True;0.2358618243831249;0.0;False
B1900233000000;EU SOU BRASILEIRO;2019;Renúncia — Outros Mecanismos;;;;;14100997000166;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1334670.0;1334670.0;30058.56;0.0;186853.8;216912.36;;;;0.0;0.0;0;0;0;0;4.123;2;media;1.0;0.0;0.0;True;True;0.1625213423542898;0.0;False
B1900307900000;FAZ SOL LÁ SIM;2019;Renúncia — Art.3/3-A/39;;;;;13223702000186;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;428429.07;428429.07;1133.16;0.0;80080.2;81213.36;;;;0.0;0.0;0;0;0;0;3.88;1;alta;3.0;0.0;0.0;True;True;0.18956080641306622;0.0;False
B1900577700000;FICO TE DEVENDO UMA CARTA SOBRE O BRASIL;2019;Renúncia — Art.3/3-A/39;;;;;12240058000191;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;3101.28;0.0;480481.2;483582.48000000004;;;;2.4;12.0;0;0;0;0;0.0;0;;3.0;2.0;2.0;False;False;;;False
B1900536300000;FLORES DO CÁRCERE;2019;Renúncia — Art.3/3-A/39;;;;;03435290000194;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;0.0;0.0;80080.2;80080.2;;;;1.1;5.5;0;0;0;0;4.4;1;baixa;0.0;;;False;False;;;False
B1900267800000;FREI DAMIÃO - O SANTO DO NORDESTE;2019;Renúncia — Outros Mecanismos;;;;;03767725000106;PE;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1845848.61;1845848.61;0.0;0.0;80080.2;80080.2;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1900398400000;HEBE - A ESTRELA DO BRASIL;2019;Renúncia — Art.3/3-A/39;;;;;23723437000159;SP;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;2342679.08;0.0;186853.8;2529532.88;;;;0.0;0.0;0;0;0;0;4.343;2;media;0.0;;;False;False;;;False
B1900477300000;JOSÉ APARECIDO DE OLIVEIRA - O MAIOR MINEIRO DO MUNDO;2019;Renúncia — Outros Mecanismos;;;;;00815123000180;MG;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;660661.65;660661.65;1013.88;0.0;373707.6;374721.48;;;;0.0;0.0;0;0;0;0;3.3;1;baixa;0.0;;;True;True;0.5671912089948008;0.0;False
B1900453000000;LINHA DE FRENTE;2019;Renúncia — Art.3/3-A/39;;;;;06967225000106;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;266934.0;266934.0;536.76;0.0;373707.6;374244.36;;;;0.0;0.0;0;0;0;0;4.0;1;baixa;0.0;;;True;True;1.4020108341387758;0.0;False
B1900321800000;LIQUID VOICES - A HISTÓRIA DE MATHILDA SEGALESCU;2019;Renúncia — Art.3/3-A/39;;;;;04132980000137;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;0.0;0.0;80080.2;80080.2;;;;0.0;0.0;0;0;0;0;3.788;2;media;0.0;;;False;False;;;False
B1900534400000;MARIO WALLACE SIMONSEN, ENTRE A MEMÓRIA E A HISTÓRIA;2019;Renúncia — Outros Mecanismos;;;;;52097649000176;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;600601.5;600601.5;0.0;0.0;80080.2;80080.2;;;;0.0;0.0;0;0;0;0;3.788;2;media;0.0;;;True;False;;;False
B1900261100000;MEU PAI E EU;2019;Renúncia — Art.3/3-A/39;;;;;08103899000180;ES;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1174509.6;1174509.6;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;4.257;2;alta;0.0;;;True;False;;;False
B1900576900000;MINHA MÃE É UMA PEÇA 3;2019;Renúncia — Art.3/3-A/39;;;;;10645895000175;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4004010.0;4004010.0;220681419.0;0.0;186853.8;220868272.8;;;;0.8;4.0;0;0;0;0;4.2;1;baixa;0.0;;;True;True;55.161768527051635;0.8;True
B1900245100000;NOVAS ESPÉCIES - A EXPEDIÇÃO DO SÉCULO;2019;Renúncia — Art.3/3-A/39;;;;;64044886000158;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1813260.75;1813260.75;4393.48;0.0;186853.8;191247.28;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.10547147176709142;0.0;False
B2000155000000;O BUSCADOR;2019;Renúncia — Art.3/3-A/39;;;;;07125823000192;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1334670.0;1334670.0;2763.32;0.0;0.0;2763.32;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.0020704144095544216;0.0;False
B1900479000000;OS SUBURBANOS - O FILME;2019;Renúncia — Art.3/3-A/39;;;;;07630900000161;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4004010.0;4004010.0;1717890.44;0.0;186853.8;1904744.24;86413.0;8007.0;203.0;0.0;0.0;0;0;0;0;2.5;1;baixa;0.0;;;True;True;0.47570916156553056;0.0;False
B1900435600000;PORNO PARA PRINCIPIANTES;2019;Renúncia — Art.3/3-A/39;;;;;07477471000134;SP;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;556.64;0.0;0.0;556.64;;;;0.0;0.0;0;0;0;0;3.358;2;media;0.0;;;False;False;;;False
B1900126500000;PROPRIEDADE;2019;FSA Automático Festivais;;;;;09942024000134;PE;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;111705.72;0.0;0.0;111705.72;5619.0;261.0;21.0;6.6;33.0;0;0;0;0;3.69;2;alta;0.0;;;False;False;;;False
B1900582500000;RAZÕES PARA NÃO SER MÃE;2019;Renúncia — Art.3/3-A/39;;;;;11545487000104;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;2637574.85;2637574.85;675.92;0.0;0.0;675.92;;;;0.0;0.0;0;0;0;0;3.5;1;baixa;0.0;;;True;True;0.00025626571317966575;0.0;False
B1900253800000;RELATOS DO FRONT;2019;Renúncia — Art.3/3-A/39;;;;;09064138000129;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;231431.78;231431.78;14711.2;0.0;373707.6;388418.8;;;;1.2;6.0;0;0;0;0;3.927;2;media;0.0;;;True;True;1.678329570813481;1.2;True
B2000374000000;RIO HEAT;2019;Renúncia — Art.3/3-A/39;;;;;33451113000162;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4137476.99;4137476.99;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;4.252;2;alta;0.0;;;True;False;;;False
B1900061900000;RUMO;2019;Renúncia — Art.3/3-A/39;;;;;02395043000149;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;667105.82;667105.82;2743.44;0.0;373707.6;376451.04;138.0;123.0;5.0;0.0;0.0;0;0;0;0;3.3;1;baixa;0.0;;;True;True;0.5643048354757271;0.0;False
B1900331000000;SELVAGEM;2019;Renúncia — Art.3/3-A/39;;;;;19457687000117;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;266934.0;266934.0;21390.88;0.0;0.0;21390.88;;;;0.0;0.0;0;0;0;0;4.38;2;alta;0.0;;;True;True;0.08013546419714238;0.0;False
B1900233200000;UMA HISTÓRIA DE AMOR ASSOMBRADO;2019;Renúncia — Art.3/3-A/39;;;;;01946155000188;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4490453.76;4490453.76;14611.8;0.0;0.0;14611.8;;;;0.0;0.0;0;0;0;0;4.3;1;baixa;0.0;;;True;True;0.0032539695943779186;0.0;False
B1900401700000;VAI QUE COLA 2 - O COMEÇO;2019;Renúncia — Art.3/3-A/39;;;;;09180984000104;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;6180242.93;6180242.93;16212915.32;0.0;186853.8;16399769.120000001;;;;0.0;0.0;0;0;0;0;3.1;1;baixa;1.0;0.0;0.0;True;True;2.653580013884665;0.0;False
B1900468100000;VERLUST;2019;Renúncia — Art.3/3-A/39;;;;;94625829000123;RS;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1332088.75;1332088.75;3797.08;0.0;480481.2;484278.28;191.0;49.0;3.0;1.6;8.0;0;0;0;0;0.0;0;;16.0;4.0;2.0;True;True;0.36354805939168844;1.6;True
B1900074200000;VIDA EM MOVIMENTO;2019;Renúncia — Outros Mecanismos;;;;;07533507000150;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1811147.19;1811147.19;0.0;0.0;80080.2;80080.2;;;;0.0;0.0;0;0;0;0;3.2;1;baixa;1.0;0.0;0.0;True;False;;;False
B2000042900000;ZIMBA;2019;Renúncia — Art.3/3-A/39;;;;;08747116000109;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;347014.2;347014.2;1133.16;0.0;373707.6;374840.75999999995;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;1.0801885340715163;0.0;False
B2000488900000;10 HORAS PARA O NATAL;2020;Renúncia — Art.3/3-A/39;;;;;12580503000162;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4035168.32;4035168.32;642700.52;0.0;178773.28;821473.8;;;;0.8;4.0;0;0;0;0;3.8;1;baixa;0.0;;;True;True;0.20357857091820153;0.8;True
B2000234700000;A PONTE DE BAMBU;2020;Renúncia — Art.3/3-A/39;;;;;71743496000131;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;861942.6;861942.6;994.0;0.0;76617.12;77611.12;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.0900420979308831;0.0;False
B2000202000000;A VERDADE DA MENTIRA;2020;Renúncia — Art.3/3-A/39;;;;;07700630000118;SP;DOCUMENTÁRIO;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);Renúncia pura;0.0;789358.29;789358.29;119.28;0.0;76617.12;76736.4;;;;0.0;0.0;0;0;0;0;3.913;2;alta;0.0;;;True;True;0.09721364933026799;0.0;False
B2000454300000;AMARRAÇÃO DO AMOR;2020;Renúncia — Art.3/3-A/39;;;;;10645895000175;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;3391857.97;3391857.97;526621.2;0.0;76617.12;603238.32;26490.0;4061.0;93.0;0.1;0.5;0;0;0;0;4.3;1;baixa;1.0;0.0;0.0;True;True;0.17784893274879665;0.1;True
B2000319700000;ANA. SEM TITULO;2020;FSA Automático Festivais;;;;;73947392000174;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;7733.32;0.0;76617.12;84350.44;389.0;175.0;6.0;2.6;13.0;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
B2100057000000;AS NOVAS AVENTURAS DO KAISER;2020;Renúncia — Outros Mecanismos;;;;;31525918000188;RJ;ANIMAÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;255390.4;255390.4;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;3.04;2;media;0.0;;;True;False;;;False
B2000327800000;ATRAVESSA A VIDA;2020;Renúncia — Art.3/3-A/39;;;;;28026565000167;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;370316.08;370316.08;0.0;0.0;76617.12;76617.12;;;;0.0;0.0;0;0;0;0;3.2;1;baixa;0.0;;;True;False;;;False
B2000038100000;BARRETÃO;2020;Renúncia — Art.3/3-A/39;;;;;02787555000150;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;255390.4;255390.4;0.0;0.0;357546.56;357546.56;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B2000110400000;BRASIL ÁFRICA - UM ELO NATURAL;2020;Renúncia — Outros Mecanismos;;;;;06242683000170;DF;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;2316212.15;2316212.15;477.12;0.0;0.0;477.12;;;;0.0;0.0;0;0;0;0;0.0;0;;1.0;5.0;5.0;True;True;0.0002059914934821493;0.0;False
B2000183900000;CHACRINHA, EU VIM PARA CONFUNDIR NÃO PARA EXPLICAR;2020;Renúncia — Art.3/3-A/39;;;;;13110657000153;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;574628.4;574628.4;2644.04;0.0;357546.56;360190.6;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.6268235262997791;0.0;False
B2000433100000;CHICO VENTANA TAMBÉM QUERIA TER UM SUBMARINO;2020;Renúncia — Art.3/3-A/39;;;;;12658679000190;PE;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;6938.12;0.0;0.0;6938.12;;;;7.1;35.5;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
B2000151700000;CONTACTADO;2020;FSA Automático Festivais;;;;;09397798000121;SP;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;2663.92;0.0;0.0;2663.92;134.0;44.0;3.0;1.6;8.0;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
B2000115000000;DINHEIRO NOSSO - ORÇAMENTO PÚBLICO E PARTICIPAÇÃO;2020;Renúncia — Art.3/3-A/39;;;;;97533170000173;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
B2000081700000;ELA E EU;2020;Renúncia — Art.3/3-A/39;;;;;04650621000171;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4469985.2;4469985.2;44928.8;0.0;0.0;44928.8;2260.0;322.0;6.0;2.4;12.0;0;0;0;0;4.4;1;baixa;0.0;;;True;True;0.010051218961530342;2.4;True
B2000065400000;EM BUSCA DO U-513;2020;Renúncia — Outros Mecanismos;;;;;05372676000120;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;2185080.04;2185080.04;278.32;0.0;0.0;278.32;;;;0.0;0.0;0;0;0;0;3.993;2;media;3.0;2.0;2.0;True;True;0.0001273729084999559;0.0;False
B2000034400000;ENCANTADEIRAS - O CANTO E O ENCANTO DAS QUEBRADEIRAS DE COCO;2020;Renúncia — Art.3/3-A/39;;;;;02229175000109;BA;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;0.0;0.0;76617.12;76617.12;;;;0.0;0.0;0;0;0;0;4.023;2;alta;1.0;0.0;0.0;False;False;;;False
B2000531300000;ESPETÁCULO - POR TRÁS DAS CORTINAS DO MUSICAL;2020;Renúncia — Outros Mecanismos;;;;;10445307000150;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;51078.08;51078.08;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B2000173600000;HOMEM ONÇA;2020;Renúncia — Art.3/3-A/39;;;;;09547615000107;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;510780.8;510780.8;14790.72;0.0;459702.72;474493.43999999994;744.0;243.0;12.0;0.0;0.0;0;0;0;0;3.6;1;alta;0.0;;;True;True;0.9289570790444746;0.0;False
B2000375600000;MANGUEIRA EM 2 TEMPOS;2020;Renúncia — Outros Mecanismos;;;;;29415130000177;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;191542.8;191542.8;41787.76;0.0;357546.56;399334.32;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;2.084830753231132;0.0;False
B2000026600000;NA TRILHA DAS BORBOLETAS AZUIS;2020;Renúncia — Outros Mecanismos;;;;;11717663000148;SP;ANIMAÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;255390.4;255390.4;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B2000041300000;O PALESTRANTE;2020;Renúncia — Art.3/3-A/39;;;;;03987306000171;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;5192288.46;5192288.46;2528696.24;0.0;178773.28;2707469.52;127198.0;13817.0;215.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.5214405056378552;0.0;False
B2000251400000;O RIO DO DESEJO;2020;Renúncia — Art.3/3-A/39;;;;;04344932000102;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;19154.28;19154.28;154606.76;0.0;357546.56;512153.32;7777.0;731.0;13.0;0.0;0.0;0;0;0;0;4.252;2;alta;0.0;;;True;True;26.738322714296753;0.0;False
B2000397200000;O SAMBA É PRIMO DO JAZZ;2020;Renúncia — Art.3/3-A/39;;;;;00360459000104;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;383085.6;383085.6;3220.56;0.0;357546.56;360767.12;162.0;14.0;2.0;0.0;0.0;0;0;0;0;4.2;1;baixa;1.0;36.0;36.0;True;True;0.9417402272494712;0.0;False
B2100057900000;POR QUE VOCÊ NÃO CHORA?;2020;Renúncia — Art.3/3-A/39;;;;;07644001000118;DF;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;7932.12;0.0;76617.12;84549.23999999999;399.0;49.0;4.0;0.0;0.0;0;0;0;0;3.845;2;alta;0.0;;;False;False;;;False
B2000115500000;PORTUÑOL;2020;Renúncia — Art.3/3-A/39;;;;;08112710000115;RS;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;153234.24;153234.24;2266.32;0.0;357546.56;359812.88;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;2.348123239296909;0.0;False
B2000111800000;PREDESTINADO: ARIGÓ E O ESPÍRITO DO DR. FRITZ;2020;Renúncia — Art.3/3-A/39;;;;;07627467000105;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;5979953.55;5979953.55;5425669.48;0.0;76617.12;5502286.600000001;272921.0;21815.0;301.0;0.0;0.0;0;0;0;0;4.175;2;alta;0.0;;;True;True;0.920121963154714;0.0;False
B2000365500000;ROGAI POR NÓS;2020;Renúncia — Outros Mecanismos;;;;;18822538000147;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;622003.32;622003.32;218.68;0.0;0.0;218.68;;;;0.0;0.0;0;0;0;0;3.6;1;baixa;0.0;;;True;True;0.0003515736861340226;0.0;False
B2000462400000;SEM MAQUIAGEM;2020;Renúncia — Art.3/3-A/39;;;;;02899751000117;DF;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;466215.18;466215.18;0.0;0.0;76617.12;76617.12;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B2000337100000;UM PRESENTE À PROVA DE FUTURO;2020;Renúncia — Art.3/3-A/39;;;;;19291237000105;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1968238.9;1968238.9;0.0;0.0;178773.28;178773.28;;;;0.0;0.0;0;0;0;0;4.38;2;media;1.0;0.0;0.0;True;False;;;False
B2000050700000;VOZES DA FLORESTA;2020;Renúncia — Outros Mecanismos;;;;;02229175000109;BA;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1021561.6;1021561.6;0.0;0.0;76617.12;76617.12;;;;0.0;0.0;0;0;0;0;4.0;1;baixa;1.0;0.0;0.0;True;False;;;False
B2000059800000;WILD - REDE SELVAGEM;2020;Renúncia — Art.3/3-A/39;;;;;06242683000170;DF;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;255390.4;255390.4;318.08;0.0;76617.12;76935.2;;;;0.0;0.0;0;0;0;0;3.905;2;alta;1.0;5.0;5.0;True;True;0.30124546576535377;0.0;False
B2100362100000;45 DO SEGUNDO TEMPO;2021;Renúncia — Art.3/3-A/39;;;;;07477471000134;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1841914.7;1841914.7;549304.28;0.0;162432.48;711736.76;27631.0;4434.0;109.0;0.0;0.0;0;0;0;0;3.648;2;alta;0.0;;;True;True;0.38641135770293816;0.0;False
B2100203300000;A ALMA QUER VOAR;2021;FSA Automático Festivais;;;;;19457687000117;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;1848.84;0.0;0.0;1848.84;93.0;13.0;3.0;2.5;12.5;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
B2100498100000;A JAULA;2021;Renúncia — Outros Mecanismos;;;;;13383501000146;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;63812.76;63812.76;467776.4;0.0;0.0;467776.4;;;;0.0;0.0;0;0;0;0;3.543;2;alta;0.0;;;True;True;7.3304524048168425;0.0;False
B2100271200000;A PRINCESA DA YAKUZA;2021;Renúncia — Art.3/3-A/39;;;;;04768987000140;SP;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;2147.04;0.0;0.0;2147.04;108.0;14.0;1.0;0.0;0.0;0;0;0;0;3.343;2;alta;0.0;;;False;False;;;False
B2100432000000;A SUSPEITA;2021;Renúncia — Art.3/3-A/39;;;;;18082113000149;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;3480695.99;3480695.99;153831.44;0.0;69613.92;223445.36;7738.0;1367.0;51.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.06419559784651;0.0;False
B2100263400000;A VIAGEM DE PEDRO;2021;Renúncia — Art.3/3-A/39;;;;;02238621000133;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;5035406.88;5035406.88;235617.76;0.0;162432.48;398050.24;11852.0;919.0;23.0;16.38;20.0;2090;1;1;0;3.9;1;baixa;0.0;;;True;True;0.079050263362233;16.38;True
B2100401000000;AMOR SEM MEDIDA;2021;Renúncia — Art.3/3-A/39;;;;;05508188000105;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4350870.0;4350870.0;1888.6;0.0;0.0;1888.6;95.0;49.0;7.0;0.0;0.0;0;0;0;0;4.3;1;baixa;0.0;;;True;True;0.000434074104719286;0.0;False
B2100294600000;ARAÑA;2021;Renúncia — Art.3/3-A/39;;;;;07533507000150;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1740348.0;1740348.0;28269.36;0.0;0.0;28269.36;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.016243509918705913;0.0;False
B2100167200000;AS PORTAS ABERTAS;2021;Renúncia — Art.3/3-A/39;;;;;12879401000142;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;302762.54;302762.54;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B2100458300000;AS VERDADES;2021;Renúncia — Art.3/3-A/39;;;;;01378559000112;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4060812.0;4060812.0;31986.92;0.0;162432.48;194419.40000000002;;;;0.9;4.5;0;0;0;0;0.0;0;;0.0;;;True;True;0.04787697632887216;0.9;True
B2100425000000;BALA SEM NOME;2021;Renúncia — Art.3/3-A/39;;;;;04728553000116;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;440888.16;440888.16;79.52;0.0;0.0;79.52;;;;0.0;0.0;0;0;0;0;4.105;2;media;0.0;;;True;True;0.00018036320140690557;0.0;False
B2100415100000;BRAVOS VALENTES: VAQUEIROS DO BRASIL;2021;Renúncia — Art.3/3-A/39;;;;;74107475000118;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;609121.8;609121.8;0.0;0.0;162432.48;162432.48;;;;0.0;0.0;0;0;0;0;4.343;2;media;0.0;;;True;False;;;False
